zip,json
33785,"{""latitude"": 27.88543, ""longitude"": -82.84425}"
33786,"{""latitude"": 27.92385, ""longitude"": -82.83649}"
33801,"{""latitude"": 28.040809999999997, ""longitude"": -81.89624}"
33803,"{""latitude"": 28.00889, ""longitude"": -81.93267}"
33805,"{""latitude"": 28.10248, ""longitude"": -81.90748}"
33809,"{""latitude"": 28.22291, ""longitude"": -81.97051}"
33810,"{""latitude"": 28.12701, ""longitude"": -82.02758}"
33811,"{""latitude"": 27.980209999999996, ""longitude"": -82.01809}"
33812,"{""latitude"": 27.97287, ""longitude"": -81.89309}"
33813,"{""latitude"": 27.9611, ""longitude"": -81.93981}"
33815,"{""latitude"": 28.04068, ""longitude"": -81.99649000000001}"
33823,"{""latitude"": 28.087220000000002, ""longitude"": -81.81397}"
33825,"{""latitude"": 27.624290000000002, ""longitude"": -81.46502}"
33827,"{""latitude"": 27.816340000000004, ""longitude"": -81.51387}"
33830,"{""latitude"": 27.87487, ""longitude"": -81.81745}"
33834,"{""latitude"": 27.602970000000003, ""longitude"": -81.9923}"
33837,"{""latitude"": 28.19083, ""longitude"": -81.59109000000001}"
33838,"{""latitude"": 28.020129999999998, ""longitude"": -81.61363}"
33839,"{""latitude"": 27.975579999999997, ""longitude"": -81.75067}"
33841,"{""latitude"": 27.73558, ""longitude"": -81.7563}"
33843,"{""latitude"": 27.722890000000003, ""longitude"": -81.53169}"
33844,"{""latitude"": 28.084509999999998, ""longitude"": -81.58533}"
33847,"{""latitude"": 27.80455, ""longitude"": -81.82328000000001}"
33848,"{""latitude"": 28.2774, ""longitude"": -81.50688000000001}"
33849,"{""latitude"": 28.216759999999997, ""longitude"": -82.07373}"
33850,"{""latitude"": 28.121059999999996, ""longitude"": -81.73262}"
33851,"{""latitude"": 28.04444, ""longitude"": -81.62354}"
33852,"{""latitude"": 27.23883, ""longitude"": -81.37416}"
33853,"{""latitude"": 27.900290000000002, ""longitude"": -81.58465}"
33854,"{""latitude"": 27.856140000000003, ""longitude"": -81.41001999999999}"
33855,"{""latitude"": 27.79536, ""longitude"": -81.35279}"
33856,"{""latitude"": 27.85649, ""longitude"": -81.42829}"
33857,"{""latitude"": 27.382620000000003, ""longitude"": -81.18352}"
33859,"{""latitude"": 27.877309999999998, ""longitude"": -81.62204}"
33860,"{""latitude"": 27.791729999999998, ""longitude"": -81.99410999999999}"
33865,"{""latitude"": 27.43859, ""longitude"": -81.96301}"
33867,"{""latitude"": 27.77693, ""longitude"": -81.19561}"
33868,"{""latitude"": 28.25613, ""longitude"": -81.82391}"
33870,"{""latitude"": 27.50423, ""longitude"": -81.40208}"
33872,"{""latitude"": 27.513140000000003, ""longitude"": -81.52644000000001}"
33873,"{""latitude"": 27.56255, ""longitude"": -81.77286}"
33875,"{""latitude"": 27.40591, ""longitude"": -81.50098}"
33876,"{""latitude"": 27.42871, ""longitude"": -81.35191}"
33877,"{""latitude"": 27.989079999999998, ""longitude"": -81.61440999999999}"
33880,"{""latitude"": 27.98133, ""longitude"": -81.78036}"
33881,"{""latitude"": 28.05361, ""longitude"": -81.70751}"
33884,"{""latitude"": 27.98102, ""longitude"": -81.67356}"
33890,"{""latitude"": 27.44704, ""longitude"": -81.6889}"
33896,"{""latitude"": 28.25742, ""longitude"": -81.58419}"
33897,"{""latitude"": 28.271729999999998, ""longitude"": -81.6902}"
33898,"{""latitude"": 27.827209999999997, ""longitude"": -81.36218000000001}"
33901,"{""latitude"": 26.621159999999996, ""longitude"": -81.87865}"
33903,"{""latitude"": 26.6811, ""longitude"": -81.90669}"
33904,"{""latitude"": 26.57593, ""longitude"": -81.94532}"
33905,"{""latitude"": 26.6693, ""longitude"": -81.76046}"
33907,"{""latitude"": 26.564320000000002, ""longitude"": -81.87137}"
33908,"{""latitude"": 26.493140000000004, ""longitude"": -81.91968}"
33909,"{""latitude"": 26.693890000000003, ""longitude"": -81.94527}"
33912,"{""latitude"": 26.53286, ""longitude"": -81.82519}"
33913,"{""latitude"": 26.5162, ""longitude"": -81.69651999999999}"
33914,"{""latitude"": 26.56799, ""longitude"": -82.01544}"
33916,"{""latitude"": 26.63434, ""longitude"": -81.83912}"
33917,"{""latitude"": 26.73573, ""longitude"": -81.8435}"
33919,"{""latitude"": 26.55667, ""longitude"": -81.90338}"
33920,"{""latitude"": 26.728920000000002, ""longitude"": -81.65256}"
33921,"{""latitude"": 26.778709999999997, ""longitude"": -82.25375}"
33922,"{""latitude"": 26.66432, ""longitude"": -82.13808}"
33924,"{""latitude"": 26.609309999999997, ""longitude"": -82.22205}"
33928,"{""latitude"": 26.41977, ""longitude"": -81.72336}"
33930,"{""latitude"": 26.5666, ""longitude"": -81.41399}"
33931,"{""latitude"": 26.435509999999997, ""longitude"": -81.90623000000001}"
33935,"{""latitude"": 26.75917, ""longitude"": -81.43301}"
33936,"{""latitude"": 26.61567, ""longitude"": -81.58988000000001}"
33944,"{""latitude"": 26.98641, ""longitude"": -81.28098}"
33945,"{""latitude"": 26.602259999999998, ""longitude"": -82.22088000000001}"
33946,"{""latitude"": 26.847759999999997, ""longitude"": -82.27296}"
33947,"{""latitude"": 26.887220000000003, ""longitude"": -82.26978000000001}"
33948,"{""latitude"": 26.984140000000004, ""longitude"": -82.15122}"
33950,"{""latitude"": 26.9022, ""longitude"": -82.04419}"
33952,"{""latitude"": 26.99012, ""longitude"": -82.0972}"
33953,"{""latitude"": 26.99969, ""longitude"": -82.21204}"
33954,"{""latitude"": 27.025140000000004, ""longitude"": -82.12210999999999}"
33955,"{""latitude"": 26.810370000000002, ""longitude"": -81.98116}"
33956,"{""latitude"": 26.547359999999998, ""longitude"": -82.09612}"
33957,"{""latitude"": 26.453470000000003, ""longitude"": -82.10240999999999}"
33960,"{""latitude"": 27.03756, ""longitude"": -81.42354}"
33965,"{""latitude"": 26.46368, ""longitude"": -81.77214000000001}"
33966,"{""latitude"": 26.58237, ""longitude"": -81.83205}"
33967,"{""latitude"": 26.472240000000003, ""longitude"": -81.81222}"
33971,"{""latitude"": 26.63875, ""longitude"": -81.69917}"
33972,"{""latitude"": 26.649140000000003, ""longitude"": -81.61669}"
33973,"{""latitude"": 26.60195, ""longitude"": -81.73108}"
33974,"{""latitude"": 26.56253, ""longitude"": -81.60365999999999}"
33976,"{""latitude"": 26.59125, ""longitude"": -81.68544}"
33980,"{""latitude"": 26.98058, ""longitude"": -82.05209}"
33981,"{""latitude"": 26.9229, ""longitude"": -82.21761}"
33982,"{""latitude"": 26.91123, ""longitude"": -81.76899}"
33983,"{""latitude"": 27.0072, ""longitude"": -82.01518}"
33990,"{""latitude"": 26.62789, ""longitude"": -81.94331}"
33991,"{""latitude"": 26.62473, ""longitude"": -82.02161}"
33993,"{""latitude"": 26.69197, ""longitude"": -82.03084}"
34101,"{""latitude"": 26.04632, ""longitude"": -81.76799}"
34102,"{""latitude"": 26.13808, ""longitude"": -81.7966}"
34103,"{""latitude"": 26.19271, ""longitude"": -81.80381}"
34104,"{""latitude"": 26.15288, ""longitude"": -81.74163}"
34105,"{""latitude"": 26.189410000000002, ""longitude"": -81.76365}"
34108,"{""latitude"": 26.24499, ""longitude"": -81.80691}"
34109,"{""latitude"": 26.240959999999998, ""longitude"": -81.76371}"
34110,"{""latitude"": 26.29553, ""longitude"": -81.78559}"
34112,"{""latitude"": 26.118029999999997, ""longitude"": -81.74163}"
34113,"{""latitude"": 26.04867, ""longitude"": -81.72776999999999}"
34114,"{""latitude"": 25.96746, ""longitude"": -81.55034}"
34116,"{""latitude"": 26.18805, ""longitude"": -81.7105}"
34117,"{""latitude"": 26.1803, ""longitude"": -81.5944}"
34119,"{""latitude"": 26.26653, ""longitude"": -81.71461}"
34120,"{""latitude"": 26.323390000000003, ""longitude"": -81.57525}"
34134,"{""latitude"": 26.356340000000003, ""longitude"": -81.82836}"
34135,"{""latitude"": 26.35547, ""longitude"": -81.75197}"
34137,"{""latitude"": 25.94097, ""longitude"": -81.38067}"
34138,"{""latitude"": 25.81588, ""longitude"": -81.37274000000001}"
34139,"{""latitude"": 25.8255, ""longitude"": -81.41295}"
34140,"{""latitude"": 25.9245, ""longitude"": -81.65935}"
34141,"{""latitude"": 25.97229, ""longitude"": -81.09363}"
34142,"{""latitude"": 26.33816, ""longitude"": -81.33596}"
34145,"{""latitude"": 25.91903, ""longitude"": -81.6953}"
34201,"{""latitude"": 27.40285, ""longitude"": -82.46783}"
34202,"{""latitude"": 27.40673, ""longitude"": -82.39012}"
34203,"{""latitude"": 27.443559999999998, ""longitude"": -82.50932}"
34205,"{""latitude"": 27.48415, ""longitude"": -82.58345}"
34207,"{""latitude"": 27.43755, ""longitude"": -82.58015999999999}"
34208,"{""latitude"": 27.487109999999998, ""longitude"": -82.51321999999999}"
34209,"{""latitude"": 27.49492, ""longitude"": -82.64316}"
34210,"{""latitude"": 27.43801, ""longitude"": -82.63087}"
34211,"{""latitude"": 27.450020000000002, ""longitude"": -82.37731}"
34212,"{""latitude"": 27.498859999999997, ""longitude"": -82.40782}"
34215,"{""latitude"": 27.4717, ""longitude"": -82.68504}"
34216,"{""latitude"": 27.529709999999998, ""longitude"": -82.73396}"
34217,"{""latitude"": 27.48991, ""longitude"": -82.70496999999999}"
34219,"{""latitude"": 27.586679999999998, ""longitude"": -82.29923000000001}"
34221,"{""latitude"": 27.57703, ""longitude"": -82.54386}"
34222,"{""latitude"": 27.536279999999998, ""longitude"": -82.50504000000001}"
34223,"{""latitude"": 26.98035, ""longitude"": -82.35198000000001}"
34224,"{""latitude"": 26.919959999999996, ""longitude"": -82.30471}"
34228,"{""latitude"": 27.39998, ""longitude"": -82.64255}"
34229,"{""latitude"": 27.19091, ""longitude"": -82.48302}"
34231,"{""latitude"": 27.266640000000002, ""longitude"": -82.51635}"
34232,"{""latitude"": 27.326140000000002, ""longitude"": -82.47241}"
34233,"{""latitude"": 27.28375, ""longitude"": -82.47299}"
34234,"{""latitude"": 27.3684, ""longitude"": -82.54153000000001}"
34235,"{""latitude"": 27.367559999999997, ""longitude"": -82.4756}"
34236,"{""latitude"": 27.32625, ""longitude"": -82.55717}"
34237,"{""latitude"": 27.3377, ""longitude"": -82.51397}"
34238,"{""latitude"": 27.230490000000003, ""longitude"": -82.46878000000001}"
34239,"{""latitude"": 27.310990000000004, ""longitude"": -82.52175}"
34240,"{""latitude"": 27.33904, ""longitude"": -82.34736}"
34241,"{""latitude"": 27.24642, ""longitude"": -82.37765999999999}"
34242,"{""latitude"": 27.262320000000003, ""longitude"": -82.53995}"
34243,"{""latitude"": 27.403209999999998, ""longitude"": -82.52956}"
34251,"{""latitude"": 27.376079999999998, ""longitude"": -82.17041}"
34266,"{""latitude"": 27.19002, ""longitude"": -81.82628000000001}"
34268,"{""latitude"": 27.15264, ""longitude"": -81.89307}"
34269,"{""latitude"": 27.09811, ""longitude"": -81.99622}"
34275,"{""latitude"": 27.15229, ""longitude"": -82.4201}"
34285,"{""latitude"": 27.09153, ""longitude"": -82.43399000000001}"
34286,"{""latitude"": 27.08125, ""longitude"": -82.18160999999999}"
34287,"{""latitude"": 27.0539, ""longitude"": -82.24465}"
34288,"{""latitude"": 27.05388, ""longitude"": -82.11165}"
34289,"{""latitude"": 27.086170000000003, ""longitude"": -82.13585}"
34291,"{""latitude"": 27.09866, ""longitude"": -82.23863}"
34292,"{""latitude"": 27.10172, ""longitude"": -82.34099}"
34293,"{""latitude"": 27.02802, ""longitude"": -82.33551999999999}"
34420,"{""latitude"": 29.05306, ""longitude"": -82.03754}"
34428,"{""latitude"": 28.96087, ""longitude"": -82.63391999999999}"
34429,"{""latitude"": 28.85857, ""longitude"": -82.65158000000001}"
34431,"{""latitude"": 29.13922, ""longitude"": -82.53278}"
34432,"{""latitude"": 29.068790000000003, ""longitude"": -82.36341}"
34433,"{""latitude"": 28.99721, ""longitude"": -82.52317}"
34434,"{""latitude"": 28.996290000000002, ""longitude"": -82.43916999999999}"
34436,"{""latitude"": 28.723509999999997, ""longitude"": -82.29699000000001}"
34442,"{""latitude"": 28.93187, ""longitude"": -82.37737}"
34445,"{""latitude"": 28.967859999999998, ""longitude"": -82.42078000000001}"
34446,"{""latitude"": 28.747290000000003, ""longitude"": -82.52216999999999}"
34448,"{""latitude"": 28.77008, ""longitude"": -82.61285}"
34449,"{""latitude"": 29.083840000000002, ""longitude"": -82.67985999999999}"
34450,"{""latitude"": 28.83557, ""longitude"": -82.27173}"
34452,"{""latitude"": 28.777690000000003, ""longitude"": -82.36105}"
34453,"{""latitude"": 28.87852, ""longitude"": -82.34300999999999}"
34461,"{""latitude"": 28.8111, ""longitude"": -82.47691}"
34465,"{""latitude"": 28.92946, ""longitude"": -82.48919000000001}"
34470,"{""latitude"": 29.198909999999998, ""longitude"": -82.08742}"
34471,"{""latitude"": 29.160529999999998, ""longitude"": -82.12878}"
34472,"{""latitude"": 29.11249, ""longitude"": -81.99548}"
34473,"{""latitude"": 29.005840000000003, ""longitude"": -82.18283000000001}"
34474,"{""latitude"": 29.15642, ""longitude"": -82.20944}"
34475,"{""latitude"": 29.25743, ""longitude"": -82.16102}"
34476,"{""latitude"": 29.08162, ""longitude"": -82.19681}"
34479,"{""latitude"": 29.25402, ""longitude"": -82.10946}"
34480,"{""latitude"": 29.10568, ""longitude"": -82.09793}"
34481,"{""latitude"": 29.12242, ""longitude"": -82.30882}"
34482,"{""latitude"": 29.250259999999997, ""longitude"": -82.27278000000001}"
34484,"{""latitude"": 28.9338, ""longitude"": -82.08801}"
34488,"{""latitude"": 29.22164, ""longitude"": -81.93928000000001}"
34491,"{""latitude"": 28.9965, ""longitude"": -82.04473}"
34498,"{""latitude"": 29.032870000000003, ""longitude"": -82.73375}"
34601,"{""latitude"": 28.59027, ""longitude"": -82.36480999999999}"
34602,"{""latitude"": 28.503090000000004, ""longitude"": -82.27965}"
34604,"{""latitude"": 28.477140000000002, ""longitude"": -82.4343}"
34606,"{""latitude"": 28.469929999999998, ""longitude"": -82.59751}"
34607,"{""latitude"": 28.49952, ""longitude"": -82.63722}"
34608,"{""latitude"": 28.482770000000002, ""longitude"": -82.55318}"
34609,"{""latitude"": 28.479329999999997, ""longitude"": -82.5082}"
34610,"{""latitude"": 28.383409999999998, ""longitude"": -82.50005999999999}"
34613,"{""latitude"": 28.57453, ""longitude"": -82.56846}"
34614,"{""latitude"": 28.64775, ""longitude"": -82.54602}"
34637,"{""latitude"": 28.29725, ""longitude"": -82.46412}"
34638,"{""latitude"": 28.260140000000003, ""longitude"": -82.52054}"
34639,"{""latitude"": 28.24574, ""longitude"": -82.42582}"
34652,"{""latitude"": 28.236620000000002, ""longitude"": -82.73668}"
34653,"{""latitude"": 28.24353, ""longitude"": -82.69298}"
34654,"{""latitude"": 28.295040000000004, ""longitude"": -82.6288}"
34655,"{""latitude"": 28.21708, ""longitude"": -82.62583000000001}"
34661,"{""latitude"": 28.615890000000004, ""longitude"": -82.24821999999999}"
34667,"{""latitude"": 28.39201, ""longitude"": -82.65805999999999}"
34668,"{""latitude"": 28.30188, ""longitude"": -82.70517}"
34669,"{""latitude"": 28.358259999999998, ""longitude"": -82.61477}"
34677,"{""latitude"": 28.047590000000003, ""longitude"": -82.67692}"
34679,"{""latitude"": 28.4308, ""longitude"": -82.6615}"
34681,"{""latitude"": 28.087790000000002, ""longitude"": -82.77797}"
34683,"{""latitude"": 28.08632, ""longitude"": -82.76004}"
34684,"{""latitude"": 28.08125, ""longitude"": -82.72771999999999}"
34685,"{""latitude"": 28.09644, ""longitude"": -82.68691}"
34688,"{""latitude"": 28.14579, ""longitude"": -82.68239}"
34689,"{""latitude"": 28.14915, ""longitude"": -82.75805}"
34690,"{""latitude"": 28.192940000000004, ""longitude"": -82.72649}"
34691,"{""latitude"": 28.19117, ""longitude"": -82.77784}"
34695,"{""latitude"": 28.008259999999996, ""longitude"": -82.69629}"
34698,"{""latitude"": 28.03398, ""longitude"": -82.7796}"
34705,"{""latitude"": 28.69926, ""longitude"": -81.71559}"
34711,"{""latitude"": 28.52611, ""longitude"": -81.7567}"
34714,"{""latitude"": 28.4113, ""longitude"": -81.78116999999999}"
34715,"{""latitude"": 28.62586, ""longitude"": -81.73055}"
34731,"{""latitude"": 28.86417, ""longitude"": -81.89779}"
34734,"{""latitude"": 28.53821, ""longitude"": -81.52216999999999}"
34736,"{""latitude"": 28.554409999999997, ""longitude"": -81.89626}"
34737,"{""latitude"": 28.69295, ""longitude"": -81.79654000000001}"
34739,"{""latitude"": 27.934520000000003, ""longitude"": -81.12442}"
34741,"{""latitude"": 28.30548, ""longitude"": -81.42571}"
34743,"{""latitude"": 28.3306, ""longitude"": -81.35438}"
34744,"{""latitude"": 28.29642, ""longitude"": -81.34485}"
34746,"{""latitude"": 28.241490000000002, ""longitude"": -81.44058000000001}"
34747,"{""latitude"": 28.3096, ""longitude"": -81.59665}"
34748,"{""latitude"": 28.76646, ""longitude"": -81.88185}"
34753,"{""latitude"": 28.58977, ""longitude"": -81.90080999999999}"
34756,"{""latitude"": 28.58554, ""longitude"": -81.68218}"
34758,"{""latitude"": 28.19834, ""longitude"": -81.49515}"
34759,"{""latitude"": 28.09297, ""longitude"": -81.43918000000001}"
34760,"{""latitude"": 28.5547, ""longitude"": -81.63226999999999}"
34761,"{""latitude"": 28.57756, ""longitude"": -81.53371}"
34762,"{""latitude"": 28.7544, ""longitude"": -81.91512}"
34769,"{""latitude"": 28.2451, ""longitude"": -81.29113000000001}"
34771,"{""latitude"": 28.276459999999997, ""longitude"": -81.16273000000001}"
34772,"{""latitude"": 28.163970000000003, ""longitude"": -81.26889}"
34773,"{""latitude"": 28.16517, ""longitude"": -81.00578}"
34785,"{""latitude"": 28.839259999999996, ""longitude"": -82.04012}"
34786,"{""latitude"": 28.48218, ""longitude"": -81.55451}"
34787,"{""latitude"": 28.482359999999996, ""longitude"": -81.62777}"
34788,"{""latitude"": 28.8871, ""longitude"": -81.79827}"
34797,"{""latitude"": 28.735529999999997, ""longitude"": -81.81976999999999}"
34945,"{""latitude"": 27.43798, ""longitude"": -80.55733000000001}"
34946,"{""latitude"": 27.50412, ""longitude"": -80.36091}"
34947,"{""latitude"": 27.448959999999996, ""longitude"": -80.37593000000001}"
34949,"{""latitude"": 27.46663, ""longitude"": -80.30408}"
34950,"{""latitude"": 27.4435, ""longitude"": -80.32967}"
34951,"{""latitude"": 27.52252, ""longitude"": -80.41611999999999}"
34952,"{""latitude"": 27.29562, ""longitude"": -80.29887}"
34953,"{""latitude"": 27.249000000000002, ""longitude"": -80.38129}"
34956,"{""latitude"": 27.07922, ""longitude"": -80.50828}"
34957,"{""latitude"": 27.283279999999998, ""longitude"": -80.2419}"
34972,"{""latitude"": 27.506529999999998, ""longitude"": -80.92711}"
34974,"{""latitude"": 27.144759999999998, ""longitude"": -80.94553}"
34981,"{""latitude"": 27.39423, ""longitude"": -80.37048}"
34982,"{""latitude"": 27.372909999999997, ""longitude"": -80.30818000000001}"
34983,"{""latitude"": 27.32315, ""longitude"": -80.35029}"
34984,"{""latitude"": 27.247770000000003, ""longitude"": -80.33453}"
34986,"{""latitude"": 27.328670000000002, ""longitude"": -80.40503000000001}"
